mac1;mac2;similaridade
a4:d1:d2:11:96:66;54:26:96:06:74:50;0.318339
44:a4:2d:05:88:16;d8:a2:5e:14:32:75;0.308091
44:a4:2d:05:88:16;58:1f:aa:06:95:96;0.308091
44:a4:2d:05:88:16;cc:08:e0:13:51:18;0.308091
44:a4:2d:05:88:16;dc:2b:61:14:49:73;0.308091
44:a4:2d:05:88:16;54:26:96:06:74:50;0.308091
44:a4:2d:05:88:16;b8:c7:5d:12:68:56;0.308091
44:a4:2d:05:88:16;8c:7b:9d:10:65:75;0.308091
f8:1e:df:16:14:15;10:9a:dd:02:43:23;0.318339
f8:1e:df:16:14:15;64:b9:e8:08:07:81;0.318339
f8:1e:df:16:14:15;dc:2b:61:14:42:53;0.320287
f8:1e:df:16:14:15;58:1f:aa:06:95:96;0.320287
f8:1e:df:16:14:15;54:26:96:06:74:50;0.318339
f8:1e:df:16:14:15;8c:7b:9d:10:65:75;0.320287
00:26:b0:00:89:96;64:b9:e8:08:05:73;0.375514
00:26:b0:00:89:96;d8:a2:5e:14:32:75;0.317402
00:26:b0:00:89:96;cc:08:e0:13:51:18;0.375514
00:26:b0:00:89:96;dc:2b:61:14:49:73;0.317402
00:26:b0:00:89:96;18:20:32:02:98:13;0.499490
00:26:b0:00:89:96;b8:c7:5d:12:68:56;0.317402
10:9a:dd:02:43:23;64:b9:e8:08:07:81;0.318339
10:9a:dd:02:43:23;54:26:96:06:74:50;0.318339
64:b9:e8:08:07:81;cc:08:e0:13:51:18;0.377715
64:b9:e8:08:07:81;d8:9e:3f:14:11:76;0.316994
64:b9:e8:08:07:81;54:26:96:06:74:50;0.441906
64:b9:e8:08:05:73;b8:c7:5d:12:66:26;0.339242
64:b9:e8:08:05:73;cc:08:e0:13:51:18;0.375514
64:b9:e8:08:05:73;24:ab:81:04:01:78;0.339242
64:b9:e8:08:05:73;dc:2b:61:14:49:73;0.462476
64:b9:e8:08:05:73;44:4c:0c:05:85:30;0.339242
64:b9:e8:08:05:73;18:20:32:02:98:13;0.375514
64:b9:e8:08:05:73;d8:9e:3f:14:11:76;0.408765
64:b9:e8:08:05:73;64:b9:e8:08:05:60;0.545173
64:b9:e8:08:05:73;b8:c7:5d:12:68:56;0.462476
64:b9:e8:08:05:73;8c:7b:9d:10:65:75;0.339242
dc:2b:61:14:42:53;58:1f:aa:06:95:96;0.439142
dc:2b:61:14:42:53;d8:9e:3f:14:11:76;0.312281
dc:2b:61:14:42:53;8c:7b:9d:10:65:75;0.320287
d8:a2:5e:14:32:75;58:1f:aa:06:95:96;0.308091
d8:a2:5e:14:32:75;cc:08:e0:13:51:18;0.454715
d8:a2:5e:14:32:75;dc:2b:61:14:49:73;0.432067
d8:a2:5e:14:32:75;18:20:32:02:98:13;0.464026
d8:a2:5e:14:32:75;54:26:96:06:74:50;0.308091
d8:a2:5e:14:32:75;b8:c7:5d:12:68:56;0.432067
d8:a2:5e:14:32:75;8c:7b:9d:10:65:75;0.738767
58:1f:aa:06:94:34;d8:9e:3f:14:18:79;0.335829
58:1f:aa:06:94:34;24:ab:81:04:01:78;0.335829
b8:c7:5d:12:66:26;58:1f:aa:06:95:96;0.352998
b8:c7:5d:12:66:26;24:ab:81:04:01:78;0.339242
b8:c7:5d:12:66:26;44:4c:0c:05:85:30;0.339242
b8:c7:5d:12:66:26;8c:7b:9d:10:65:75;0.339242
58:1f:aa:06:95:96;cc:08:e0:13:51:18;0.308091
58:1f:aa:06:95:96;dc:2b:61:14:49:73;0.429544
58:1f:aa:06:95:96;d8:9e:3f:14:11:76;0.312281
58:1f:aa:06:95:96;54:26:96:06:74:50;0.429544
58:1f:aa:06:95:96;b8:c7:5d:12:68:56;0.308091
58:1f:aa:06:95:96;8c:7b:9d:10:65:75;0.434952
cc:08:e0:13:51:18;24:ab:81:04:01:78;0.351159
cc:08:e0:13:51:18;dc:2b:61:14:49:73;0.465823
cc:08:e0:13:51:18;18:20:32:02:98:13;0.699322
cc:08:e0:13:51:18;54:26:96:06:74:50;0.308091
cc:08:e0:13:51:18;b8:c7:5d:12:68:56;0.308091
cc:08:e0:13:51:18;8c:7b:9d:10:65:75;0.308091
d8:9e:3f:14:18:79;24:ab:81:04:01:78;0.335829
24:ab:81:04:01:78;dc:2b:61:14:49:73;0.351159
24:ab:81:04:01:78;44:4c:0c:05:85:30;0.970172
24:ab:81:04:01:78;8c:7b:9d:10:65:75;0.339242
dc:2b:61:14:49:73;18:20:32:02:98:13;0.317402
dc:2b:61:14:49:73;54:26:96:06:74:50;0.429544
dc:2b:61:14:49:73;64:b9:e8:08:05:60;0.329835
dc:2b:61:14:49:73;b8:c7:5d:12:68:56;0.701116
dc:2b:61:14:49:73;8c:7b:9d:10:65:75;0.308091
44:4c:0c:05:85:30;8c:7b:9d:10:65:75;0.339242
18:20:32:02:98:13;b8:c7:5d:12:68:56;0.442669
d8:9e:3f:14:11:76;54:26:96:06:74:50;0.316994
d8:9e:3f:14:11:76;64:b9:e8:08:05:60;0.408765
d8:9e:3f:14:11:76;b8:c7:5d:12:68:56;0.357698
54:26:96:06:74:50;b8:c7:5d:12:68:56;0.308091
54:26:96:06:74:50;8c:7b:9d:10:65:75;0.558091
64:b9:e8:08:05:60;b8:c7:5d:12:68:56;0.329835
b8:c7:5d:12:68:56;8c:7b:9d:10:65:75;0.308091
a0:0b:ba:11:82:43;70:73:cb:08:88:79;0.430677
a0:0b:ba:11:82:43;18:9e:fc:03:33:56;0.430677
a0:0b:ba:11:82:43;a0:0b:ba:11:80:99;0.430677
a0:0b:ba:11:82:43;00:26:4a:00:85:26;0.430677
70:73:cb:08:88:79;18:9e:fc:03:33:56;0.554652
70:73:cb:08:88:79;a0:0b:ba:11:80:99;0.430677
70:73:cb:08:88:79;00:26:4a:00:85:26;0.430677
18:9e:fc:03:33:56;a0:0b:ba:11:80:99;0.555589
18:9e:fc:03:33:56;00:26:4a:00:85:26;0.430677
a0:0b:ba:11:80:99;00:26:4a:00:85:26;0.430677
a0:0b:ba:11:82:43;08:60:6e:01:94:46;3.262650
24:ab:81:04:06:54;6c:c2:6b:08:64:51;1.000000
50:01:bb:06:36:66;54:26:96:06:82:06;0.500000
50:01:bb:06:36:66;bc:52:b7:12:92:93;0.500000
50:01:bb:06:36:66;00:26:ff:00:98:56;1.130930
54:26:96:06:82:06;bc:52:b7:12:92:93;0.500000
54:26:96:06:82:06;00:26:ff:00:98:56;0.500000
bc:52:b7:12:92:93;00:26:ff:00:98:56;0.500000
54:26:96:06:79:94;f0:b4:79:15:53:32;1.168613
5c:59:48:07:38:70;5c:59:48:07:39:29;3.616495
28:37:37:04:09:42;e4:ce:8f:15:07:43;1.000000
28:37:37:04:09:40;64:20:0c:07:94:16;0.625266
28:37:37:04:09:40;a0:f4:50:11:89:78;0.500000
28:37:37:04:09:40;14:10:9f:02:48:43;0.500000
64:20:0c:07:94:16;a0:f4:50:11:89:78;0.500000
64:20:0c:07:94:16;14:10:9f:02:48:43;0.500000
a0:f4:50:11:89:78;14:10:9f:02:48:43;0.623567
50:ea:d6:06:55:16;04:54:53:01:67:70;1.000000
6c:3e:6d:08:47:84;18:9e:fc:03:39:19;1.000000
fc:25:3f:16:29:83;24:ab:81:04:06:94;0.630930
fc:25:3f:16:29:83;38:e7:d8:05:16:76;0.630930
24:ab:81:04:06:94;38:e7:d8:05:16:76;0.630930
24:ab:81:04:07:79;e0:c9:7a:14:59:36;0.419885
24:ab:81:04:07:79;14:5a:05:02:62:16;0.301030
24:ab:81:04:07:79;3c:e0:72:05:42:41;5.746704
24:ab:81:04:07:79;d0:23:db:13:76:11;0.301030
24:ab:81:04:07:79;00:c6:10:01:31:09;0.919885
24:ab:81:04:07:79;58:55:ca:07:01:55;0.801030
24:ab:81:04:07:79;a4:67:06:11:90:79;0.419885
24:ab:81:04:07:79;8c:58:77:10:60:63;1.419885
24:ab:81:04:07:79;70:de:e2:08:93:20;3.558821
e0:c9:7a:14:59:36;14:5a:05:02:62:16;2.624496
e0:c9:7a:14:59:36;3c:e0:72:05:42:41;0.301030
e0:c9:7a:14:59:36;d0:23:db:13:76:11;0.301030
e0:c9:7a:14:59:36;00:c6:10:01:31:09;0.850561
e0:c9:7a:14:59:36;58:55:ca:07:01:55;1.231707
e0:c9:7a:14:59:36;a4:67:06:11:90:79;0.919885
e0:c9:7a:14:59:36;8c:58:77:10:60:63;4.674027
e0:c9:7a:14:59:36;70:de:e2:08:93:20;0.731707
14:5a:05:02:62:16;3c:e0:72:05:42:41;0.301030
14:5a:05:02:62:16;d0:23:db:13:76:11;0.424597
14:5a:05:02:62:16;00:c6:10:01:31:09;0.424597
14:5a:05:02:62:16;58:55:ca:07:01:55;0.528700
14:5a:05:02:62:16;a4:67:06:11:90:79;0.301030
14:5a:05:02:62:16;8c:58:77:10:60:63;2.624496
14:5a:05:02:62:16;70:de:e2:08:93:20;0.301030
3c:e0:72:05:42:41;d0:23:db:13:76:11;0.301030
3c:e0:72:05:42:41;00:c6:10:01:31:09;0.301030
3c:e0:72:05:42:41;58:55:ca:07:01:55;0.301030
3c:e0:72:05:42:41;a4:67:06:11:90:79;0.301030
3c:e0:72:05:42:41;8c:58:77:10:60:63;0.301030
3c:e0:72:05:42:41;70:de:e2:08:93:20;1.058821
d0:23:db:13:76:11;00:c6:10:01:31:09;0.424597
d0:23:db:13:76:11;58:55:ca:07:01:55;0.301030
d0:23:db:13:76:11;a4:67:06:11:90:79;0.301030
d0:23:db:13:76:11;8c:58:77:10:60:63;0.301030
d0:23:db:13:76:11;70:de:e2:08:93:20;0.301030
00:c6:10:01:31:09;58:55:ca:07:01:55;2.231707
00:c6:10:01:31:09;a4:67:06:11:90:79;0.419885
00:c6:10:01:31:09;8c:58:77:10:60:63;0.850561
00:c6:10:01:31:09;70:de:e2:08:93:20;1.231707
58:55:ca:07:01:55;a4:67:06:11:90:79;0.801030
58:55:ca:07:01:55;8c:58:77:10:60:63;1.231707
58:55:ca:07:01:55;70:de:e2:08:93:20;1.231707
a4:67:06:11:90:79;8c:58:77:10:60:63;0.919885
a4:67:06:11:90:79;70:de:e2:08:93:20;0.931960
8c:58:77:10:60:63;70:de:e2:08:93:20;0.731707
f0:b4:79:15:55:02;3c:43:8e:05:21:55;1.000000
d8:9e:3f:14:25:55;d8:9e:3f:14:08:95;1.000000
d8:a2:5e:14:31:29;28:37:37:04:10:64;0.630930
d8:a2:5e:14:31:29;58:1f:aa:06:94:81;0.630930
28:37:37:04:10:64;58:1f:aa:06:94:81;0.630930
50:f5:20:06:70:91;10:93:e9:02:35:81;1.000000
d8:9e:3f:14:19:35;5c:95:ae:07:48:01;0.500000
d8:9e:3f:14:19:35;b8:ff:61:12:74:71;0.500000
d8:9e:3f:14:19:35;74:e1:b6:09:09:23;0.684289
5c:95:ae:07:48:01;b8:ff:61:12:74:71;0.500000
5c:95:ae:07:48:01;74:e1:b6:09:09:23;0.500000
b8:ff:61:12:74:71;74:e1:b6:09:09:23;0.500000
a4:67:06:11:93:46;cc:08:e0:13:48:58;3.000000
48:60:bc:06:00:39;5c:ff:35:07:64:03;0.419885
48:60:bc:06:00:39;98:52:b1:11:39:32;1.776092
48:60:bc:06:00:39;60:33:4b:07:73:70;0.419885
48:60:bc:06:00:39;50:ea:d6:06:66:09;0.301030
48:60:bc:06:00:39;10:9a:dd:02:40:24;0.301030
48:60:bc:06:00:39;40:a6:d9:05:61:26;0.419885
48:60:bc:06:00:39;c8:bc:c8:13:41:30;0.419885
48:60:bc:06:00:39;14:5a:05:02:61:16;0.301030
48:60:bc:06:00:39;40:a6:d9:05:62:47;0.419885
5c:ff:35:07:64:03;98:52:b1:11:39:32;0.419885
5c:ff:35:07:64:03;60:33:4b:07:73:70;0.683973
5c:ff:35:07:64:03;50:ea:d6:06:66:09;0.301030
5c:ff:35:07:64:03;10:9a:dd:02:40:24;0.301030
5c:ff:35:07:64:03;40:a6:d9:05:61:26;0.614844
5c:ff:35:07:64:03;c8:bc:c8:13:41:30;0.419885
5c:ff:35:07:64:03;14:5a:05:02:61:16;0.301030
5c:ff:35:07:64:03;40:a6:d9:05:62:47;0.419885
98:52:b1:11:39:32;60:33:4b:07:73:70;0.419885
98:52:b1:11:39:32;50:ea:d6:06:66:09;0.301030
98:52:b1:11:39:32;10:9a:dd:02:40:24;0.301030
98:52:b1:11:39:32;40:a6:d9:05:61:26;0.419885
98:52:b1:11:39:32;c8:bc:c8:13:41:30;0.419885
98:52:b1:11:39:32;14:5a:05:02:61:16;0.301030
98:52:b1:11:39:32;40:a6:d9:05:62:47;0.419885
60:33:4b:07:73:70;50:ea:d6:06:66:09;0.301030
60:33:4b:07:73:70;10:9a:dd:02:40:24;0.301030
60:33:4b:07:73:70;40:a6:d9:05:61:26;0.419885
60:33:4b:07:73:70;c8:bc:c8:13:41:30;0.419885
60:33:4b:07:73:70;14:5a:05:02:61:16;0.301030
60:33:4b:07:73:70;40:a6:d9:05:62:47;0.419885
50:ea:d6:06:66:09;10:9a:dd:02:40:24;0.301030
50:ea:d6:06:66:09;40:a6:d9:05:61:26;0.301030
50:ea:d6:06:66:09;c8:bc:c8:13:41:30;0.301030
50:ea:d6:06:66:09;14:5a:05:02:61:16;0.301030
50:ea:d6:06:66:09;40:a6:d9:05:62:47;0.513776
10:9a:dd:02:40:24;40:a6:d9:05:61:26;0.301030
10:9a:dd:02:40:24;c8:bc:c8:13:41:30;0.301030
10:9a:dd:02:40:24;14:5a:05:02:61:16;0.301030
10:9a:dd:02:40:24;40:a6:d9:05:62:47;0.301030
40:a6:d9:05:61:26;c8:bc:c8:13:41:30;0.419885
40:a6:d9:05:61:26;14:5a:05:02:61:16;0.301030
40:a6:d9:05:61:26;40:a6:d9:05:62:47;0.419885
c8:bc:c8:13:41:30;14:5a:05:02:61:16;0.301030
c8:bc:c8:13:41:30;40:a6:d9:05:62:47;0.419885
14:5a:05:02:61:16;40:a6:d9:05:62:47;0.301030
e8:06:88:15:12:50;18:e7:f4:03:46:02;0.575970
e8:06:88:15:12:50;dc:2b:61:14:50:08;0.430677
e8:06:88:15:12:50;28:37:37:04:11:80;0.430677
e8:06:88:15:12:50;70:73:cb:08:86:73;0.571353
18:e7:f4:03:46:02;dc:2b:61:14:50:08;0.430677
18:e7:f4:03:46:02;28:37:37:04:11:80;0.556863
18:e7:f4:03:46:02;70:73:cb:08:86:73;0.804168
dc:2b:61:14:50:08;28:37:37:04:11:80;0.430677
dc:2b:61:14:50:08;70:73:cb:08:86:73;0.430677
28:37:37:04:11:80;70:73:cb:08:86:73;0.556863
04:1e:64:01:49:08;a0:0b:ba:11:81:58;0.500000
04:1e:64:01:49:08;58:1f:aa:06:95:96;0.500000
04:1e:64:01:49:08;b8:ff:61:12:76:47;0.500000
a0:0b:ba:11:81:58;58:1f:aa:06:95:96;0.500000
a0:0b:ba:11:81:58;b8:ff:61:12:76:47;0.500000
58:1f:aa:06:95:96;b8:ff:61:12:76:47;0.621453
00:26:bb:00:95:29;3c:43:8e:05:21:55;0.754906
00:26:bb:00:95:29;d8:9e:3f:14:09:92;0.815219
3c:43:8e:05:21:55;d8:9e:3f:14:09:92;0.630930
fc:25:3f:16:28:41;04:1e:64:01:54:60;0.386853
fc:25:3f:16:28:41;c4:2c:03:13:23:07;0.386853
fc:25:3f:16:28:41;48:60:bc:06:11:36;10.675918
fc:25:3f:16:28:41;78:ca:39:09:49:93;0.386853
fc:25:3f:16:28:41;d4:9a:20:13:94:16;0.386853
04:1e:64:01:54:60;c4:2c:03:13:23:07;0.386853
04:1e:64:01:54:60;48:60:bc:06:11:36;0.386853
04:1e:64:01:54:60;78:ca:39:09:49:93;0.386853
04:1e:64:01:54:60;d4:9a:20:13:94:16;0.386853
c4:2c:03:13:23:07;48:60:bc:06:11:36;0.386853
c4:2c:03:13:23:07;78:ca:39:09:49:93;0.594867
c4:2c:03:13:23:07;d4:9a:20:13:94:16;0.386853
48:60:bc:06:11:36;78:ca:39:09:49:93;0.386853
48:60:bc:06:11:36;d4:9a:20:13:94:16;0.386853
78:ca:39:09:49:93;d4:9a:20:13:94:16;0.386853
28:cf:da:04:22:24;6c:3e:6d:08:46:00;0.386853
28:cf:da:04:22:24;98:03:d8:11:11:76;0.386853
28:cf:da:04:22:24;7c:11:be:09:66:14;0.386853
28:cf:da:04:22:24;3c:e0:72:05:41:48;0.386853
28:cf:da:04:22:24;60:33:4b:07:72:80;0.386853
6c:3e:6d:08:46:00;98:03:d8:11:11:76;0.386853
6c:3e:6d:08:46:00;7c:11:be:09:66:14;0.386853
6c:3e:6d:08:46:00;3c:e0:72:05:41:48;0.386853
6c:3e:6d:08:46:00;60:33:4b:07:72:80;0.386853
98:03:d8:11:11:76;7c:11:be:09:66:14;0.386853
98:03:d8:11:11:76;3c:e0:72:05:41:48;0.513714
98:03:d8:11:11:76;60:33:4b:07:72:80;0.386853
7c:11:be:09:66:14;3c:e0:72:05:41:48;0.386853
7c:11:be:09:66:14;60:33:4b:07:72:80;0.386853
3c:e0:72:05:41:48;60:33:4b:07:72:80;0.386853
6c:3e:6d:08:46:00;5c:59:48:07:37:85;0.500000
6c:3e:6d:08:46:00;44:d8:84:05:98:38;0.500000
6c:3e:6d:08:46:00;48:60:bc:06:03:20;0.500000
5c:59:48:07:37:85;44:d8:84:05:98:38;0.500000
5c:59:48:07:37:85;48:60:bc:06:03:20;1.125266
44:d8:84:05:98:38;48:60:bc:06:03:20;0.500000
28:6a:ba:04:12:88;78:ca:39:09:50:00;3.630930
8c:7b:9d:10:66:38;98:03:d8:11:16:04;1.000000
7c:c5:37:09:83:83;48:60:bc:06:03:05;0.500000
7c:c5:37:09:83:83;5c:95:ae:07:49:66;0.500000
7c:c5:37:09:83:83;c8:bc:c8:13:42:35;0.500000
48:60:bc:06:03:05;5c:95:ae:07:49:66;0.500000
48:60:bc:06:03:05;c8:bc:c8:13:42:35;0.500000
5c:95:ae:07:49:66;c8:bc:c8:13:42:35;0.500000
68:09:27:08:22:72;0c:74:c2:02:15:09;0.333333
68:09:27:08:22:72;24:ab:81:04:04:87;0.333333
68:09:27:08:22:72;9c:20:7b:11:71:01;0.333333
68:09:27:08:22:72;34:51:c9:04:73:03;0.475735
68:09:27:08:22:72;70:56:81:08:82:17;0.333333
68:09:27:08:22:72;cc:08:e0:13:48:63;0.333333
68:09:27:08:22:72;c8:bc:c8:13:41:36;0.452188
0c:74:c2:02:15:09;24:ab:81:04:04:87;0.612276
0c:74:c2:02:15:09;9c:20:7b:11:71:01;0.333333
0c:74:c2:02:15:09;34:51:c9:04:73:03;0.456901
0c:74:c2:02:15:09;70:56:81:08:82:17;0.333333
0c:74:c2:02:15:09;cc:08:e0:13:48:63;0.333333
0c:74:c2:02:15:09;c8:bc:c8:13:41:36;0.333333
24:ab:81:04:04:87;9c:20:7b:11:71:01;0.454787
24:ab:81:04:04:87;34:51:c9:04:73:03;0.333333
24:ab:81:04:04:87;70:56:81:08:82:17;0.333333
24:ab:81:04:04:87;cc:08:e0:13:48:63;0.333333
24:ab:81:04:04:87;c8:bc:c8:13:41:36;0.333333
9c:20:7b:11:71:01;34:51:c9:04:73:03;0.333333
9c:20:7b:11:71:01;70:56:81:08:82:17;0.333333
9c:20:7b:11:71:01;cc:08:e0:13:48:63;0.333333
9c:20:7b:11:71:01;c8:bc:c8:13:41:36;0.333333
34:51:c9:04:73:03;70:56:81:08:82:17;0.333333
34:51:c9:04:73:03;cc:08:e0:13:48:63;0.333333
34:51:c9:04:73:03;c8:bc:c8:13:41:36;0.333333
70:56:81:08:82:17;cc:08:e0:13:48:63;0.333333
70:56:81:08:82:17;c8:bc:c8:13:41:36;0.333333
cc:08:e0:13:48:63;c8:bc:c8:13:41:36;0.333333
c8:bc:c8:13:41:50;98:03:d8:11:15:27;0.630930
c8:bc:c8:13:41:50;0c:74:c2:02:09:23;0.630930
98:03:d8:11:15:27;0c:74:c2:02:09:23;1.113644
0c:74:c2:02:15:57;90:84:0d:10:91:02;4.000000
dc:2b:61:14:44:77;1c:62:b8:03:49:55;0.625266
dc:2b:61:14:44:77;a0:f4:50:11:89:62;0.500000
dc:2b:61:14:44:77;1c:b0:94:03:60:24;0.500000
1c:62:b8:03:49:55;a0:f4:50:11:89:62;0.500000
1c:62:b8:03:49:55;1c:b0:94:03:60:24;0.500000
a0:f4:50:11:89:62;1c:b0:94:03:60:24;0.500000
28:37:37:04:09:32;00:26:bb:00:94:56;9.794081
ec:85:2f:15:42:74;b8:c7:5d:12:70:50;2.244651
34:51:c9:04:73:12;88:c6:63:10:46:35;1.000000
58:55:ca:07:03:52;e0:f8:47:14:81:80;5.000000
18:e7:f4:03:43:20;10:9a:dd:02:39:71;0.363505
18:e7:f4:03:43:20;7c:c5:37:09:85:75;0.363505
18:e7:f4:03:43:20;18:20:32:03:02:92;0.363505
18:e7:f4:03:43:20;c8:bc:c8:13:41:30;8.994435
e0:f8:47:14:85:09;18:20:32:03:02:92;0.409501
58:55:ca:07:03:40;10:9a:dd:02:39:71;0.381059
10:9a:dd:02:39:71;7c:c5:37:09:85:75;0.363505
10:9a:dd:02:39:71;18:20:32:03:02:92;0.613505
10:9a:dd:02:39:71;c8:bc:c8:13:41:30;0.363505
d8:a2:5e:14:31:91;14:7d:c5:02:68:43;0.368218
d8:a2:5e:14:31:91;28:e0:2c:04:32:92;0.366104
d8:a2:5e:14:31:91;6c:3e:6d:08:56:28;0.402383
d8:a2:5e:14:31:91;18:20:32:03:02:92;0.402383
14:7d:c5:02:68:43;7c:c5:37:09:85:75;0.368626
14:7d:c5:02:68:43;8c:58:77:10:61:34;0.368626
7c:c5:37:09:85:75;28:e0:2c:04:32:92;0.427820
7c:c5:37:09:85:75;e8:06:88:15:14:50;0.675327
7c:c5:37:09:85:75;8c:58:77:10:61:34;1.368626
7c:c5:37:09:85:75;18:20:32:03:02:92;0.363505
7c:c5:37:09:85:75;c8:bc:c8:13:41:30;0.794182
e8:06:88:15:14:50;c8:bc:c8:13:41:30;0.675327
6c:3e:6d:08:56:28;18:20:32:03:02:92;0.402383
18:20:32:03:02:92;c8:bc:c8:13:41:30;0.363505
e4:ce:8f:15:03:61;5c:59:48:07:38:80;0.756196
e4:ce:8f:15:03:61;d8:9e:3f:14:28:23;0.630930
5c:59:48:07:38:80;d8:9e:3f:14:28:23;0.630930
f8:1e:df:16:15:75;40:a6:d9:05:58:62;5.164851
e4:ce:8f:15:05:43;64:20:0c:07:93:45;1.630930
8c:fa:ba:10:74:84;00:0b:0e:00:03:68;1.000000
5c:59:48:07:37:88;18:20:32:02:97:77;0.624103
5c:59:48:07:37:88;28:e0:2c:04:35:68;0.430677
5c:59:48:07:37:88;90:84:0d:10:91:35;0.430677
5c:59:48:07:37:88;c4:2c:03:13:24:34;0.430677
18:20:32:02:97:77;28:e0:2c:04:35:68;0.430677
18:20:32:02:97:77;90:84:0d:10:91:35;0.430677
18:20:32:02:97:77;c4:2c:03:13:24:34;0.430677
28:e0:2c:04:35:68;90:84:0d:10:91:35;0.430677
28:e0:2c:04:35:68;c4:2c:03:13:24:34;1.430677
90:84:0d:10:91:35;c4:2c:03:13:24:34;0.430677
3c:e0:72:05:42:02;20:64:32:03:84:55;0.386853
3c:e0:72:05:42:02;28:37:37:04:09:26;0.635741
3c:e0:72:05:42:02;00:0c:e7:00:05:02;0.386853
3c:e0:72:05:42:02;20:64:32:03:83:52;0.386853
3c:e0:72:05:42:02;64:b9:e8:08:15:62;0.769981
20:64:32:03:84:55;28:37:37:04:09:26;0.527529
20:64:32:03:84:55;00:0c:e7:00:05:02;0.386853
20:64:32:03:84:55;20:64:32:03:83:52;0.386853
20:64:32:03:84:55;64:b9:e8:08:15:62;0.527529
28:37:37:04:09:26;00:0c:e7:00:05:02;0.501517
28:37:37:04:09:26;20:64:32:03:83:52;0.386853
28:37:37:04:09:26;64:b9:e8:08:15:62;0.813635
00:0c:e7:00:05:02;20:64:32:03:83:52;0.386853
00:0c:e7:00:05:02;64:b9:e8:08:15:62;0.501517
20:64:32:03:83:52;64:b9:e8:08:15:62;0.386853
88:c6:63:10:46:11;bc:67:78:12:97:75;1.000000
40:30:04:05:46:14;40:30:04:05:46:95;4.630930
e4:ce:8f:15:07:80;84:29:99:10:06:24;0.356207
e4:ce:8f:15:07:80;10:93:e9:02:36:31;0.356207
e4:ce:8f:15:07:80;70:73:cb:08:88:77;0.356207
e4:ce:8f:15:07:80;18:e7:f4:03:44:91;0.356207
e4:ce:8f:15:07:80;7c:11:be:09:66:19;0.356207
e4:ce:8f:15:07:80;18:20:32:02:97:34;0.356207
84:29:99:10:06:24;10:93:e9:02:36:31;0.356207
84:29:99:10:06:24;70:73:cb:08:88:77;0.480183
84:29:99:10:06:24;18:e7:f4:03:44:91;0.356207
84:29:99:10:06:24;7c:11:be:09:66:19;0.356207
84:29:99:10:06:24;18:20:32:02:97:34;0.356207
10:93:e9:02:36:31;70:73:cb:08:88:77;0.356207
10:93:e9:02:36:31;18:e7:f4:03:44:91;0.356207
10:93:e9:02:36:31;7c:11:be:09:66:19;0.356207
10:93:e9:02:36:31;18:20:32:02:97:34;0.356207
70:73:cb:08:88:77;18:e7:f4:03:44:91;0.356207
70:73:cb:08:88:77;7c:11:be:09:66:19;0.356207
70:73:cb:08:88:77;18:20:32:02:97:34;0.477660
18:e7:f4:03:44:91;7c:11:be:09:66:19;0.356207
18:e7:f4:03:44:91;18:20:32:02:97:34;0.356207
7c:11:be:09:66:19;18:20:32:02:97:34;0.470872
40:5f:be:05:50:05;04:54:53:01:64:47;1.000000
54:26:96:06:82:16;74:e2:f5:09:16:57;0.630930
54:26:96:06:82:16;10:9a:dd:02:43:52;0.630930
74:e2:f5:09:16:57;10:9a:dd:02:43:52;0.754906
b8:ff:61:12:75:62;a0:0b:ba:11:81:11;1.000000
e4:ce:8f:15:07:95;0c:74:c2:02:13:44;0.901168
e4:ce:8f:15:07:95;10:9a:dd:02:40:70;1.082211
0c:74:c2:02:13:44;10:9a:dd:02:40:70;1.901168
0c:74:c2:02:13:44;10:9a:dd:02:40:70;1.901168
20:64:32:03:92:59;58:1f:aa:06:94:10;1.000000
cc:08:e0:13:54:74;34:51:c9:04:68:81;0.873352
cc:08:e0:13:54:74;00:26:b0:00:91:38;1.249792
34:51:c9:04:68:81;00:26:b0:00:91:38;0.749785
00:c6:10:01:33:02;70:73:cb:08:88:77;0.296039
00:c6:10:01:33:02;e4:ce:8f:15:03:51;0.410703
00:c6:10:01:33:02;00:c6:10:01:32:58;0.424489
00:c6:10:01:33:02;00:c6:10:01:31:49;0.291848
00:c6:10:01:33:02;8c:7b:9d:10:65:14;0.340335
00:c6:10:01:33:02;58:1f:aa:06:95:90;1.177184
00:c6:10:01:33:02;cc:08:e0:13:51:18;0.291848
00:c6:10:01:33:02;cc:08:e0:13:49:22;0.296039
00:c6:10:01:33:02;70:56:81:08:80:89;0.341456
00:c6:10:01:33:02;cc:08:e0:13:60:01;0.296039
00:c6:10:01:33:02;e0:f8:47:14:83:73;0.291848
00:c6:10:01:33:02;70:73:cb:08:85:73;0.340335
00:c6:10:01:33:02;d8:9e:3f:14:08:95;0.543344
00:c6:10:01:33:02;3c:d0:f8:05:28:51;0.341456
00:c6:10:01:33:02;14:5a:05:02:58:68;0.309825
00:c6:10:01:33:02;d0:23:db:13:75:40;0.459190
00:c6:10:01:33:02;00:c6:10:01:32:66;0.291848
00:c6:10:01:33:02;7c:c3:a1:09:77:47;0.665037
e0:f8:47:14:84:14;54:26:96:06:79:54;0.361473
e0:f8:47:14:84:14;7c:6d:62:09:75:86;0.361473
e0:f8:47:14:84:14;3c:d0:f8:05:28:51;0.361473
04:0c:ce:01:46:45;d8:9e:3f:14:09:43;0.412593
04:0c:ce:01:46:45;7c:6d:62:09:75:86;0.412593
